train_number,journey_date,station_sequence,station_code,station_name,scheduled_arrival,actual_arrival,arrival_delay,scheduled_departure,actual_departure,departure_delay,status
12951,2026-08-18,24,NSP,Nalla-Sopara,2026-08-18T17:35:00+05:30,,,2026-08-18T17:35:00+05:30,,,departed
12951,2026-08-18,25,VR,Virar,2026-08-18T17:38:00+05:30,,,2026-08-18T17:38:00+05:30,,,departed
12951,2026-08-18,26,VTN,Vaitarna,2026-08-18T17:43:00+05:30,,,2026-08-18T17:43:00+05:30,,,departed
12951,2026-08-18,27,SAH,Saphale,2026-08-18T17:47:00+05:30,,,2026-08-18T17:47:00+05:30,,,departed
12951,2026-08-18,28,KLV,Kelve Road,2026-08-18T17:51:00+05:30,,,2026-08-18T17:51:00+05:30,,,departed
12951,2026-08-18,29,PLG,Palghar,2026-08-18T17:56:00+05:30,,,2026-08-18T17:56:00+05:30,,,departed
12951,2026-08-18,30,UOI,Umroli,2026-08-18T18:00:00+05:30,,,2026-08-18T18:00:00+05:30,,,departed
12951,2026-08-18,31,BOR,Boisar,2026-08-18T18:03:00+05:30,,,2026-08-18T18:03:00+05:30,,,departed
12951,2026-08-18,32,VGN,Vangaon,2026-08-18T18:09:00+05:30,,,2026-08-18T18:09:00+05:30,,,departed
12951,2026-08-18,33,DRD,Dahanu Road,2026-08-18T18:16:00+05:30,,,2026-08-18T18:16:00+05:30,,,departed
12951,2026-08-18,34,GVD,Gholwad,2026-08-18T18:23:00+05:30,,,2026-08-18T18:23:00+05:30,,,departed
12951,2026-08-18,35,BRRD,Bordi Road,2026-08-18T18:26:00+05:30,,,2026-08-18T18:26:00+05:30,,,departed
12951,2026-08-18,36,UBR,Umargam Road,2026-08-18T18:29:00+05:30,,,2026-08-18T18:29:00+05:30,,,departed
12951,2026-08-18,37,SJN,Sanjan,2026-08-18T18:32:00+05:30,,,2026-08-18T18:32:00+05:30,,,departed
12951,2026-08-18,38,BLD,Bhilad,2026-08-18T18:39:00+05:30,,,2026-08-18T18:39:00+05:30,,,departed
12951,2026-08-18,39,KEB,Karambeli,2026-08-18T18:42:00+05:30,,,2026-08-18T18:42:00+05:30,,,departed
12951,2026-08-18,40,VAPI,Vapi,2026-08-18T18:46:00+05:30,,,2026-08-18T18:46:00+05:30,,,departed
12951,2026-08-18,41,BAGD,Bagwada (Halt),2026-08-18T18:50:00+05:30,,,2026-08-18T18:50:00+05:30,,,departed
12951,2026-08-18,42,UVD,Udvada,2026-08-18T18:52:00+05:30,,,2026-08-18T18:52:00+05:30,,,departed
12951,2026-08-18,43,PAD,Pardi,2026-08-18T18:55:00+05:30,,,2026-08-18T18:55:00+05:30,,,departed
12951,2026-08-18,44,ATUL,Atul,2026-08-18T18:57:00+05:30,,,2026-08-18T18:57:00+05:30,,,departed
12951,2026-08-18,45,BL,Valsad,2026-08-18T19:01:00+05:30,,,2026-08-18T19:01:00+05:30,,,departed
12951,2026-08-18,46,DGI,Dungri,2026-08-18T19:07:00+05:30,,,2026-08-18T19:07:00+05:30,,,departed
12951,2026-08-18,47,JRS,Jora-Vasan,2026-08-18T19:10:00+05:30,,,2026-08-18T19:10:00+05:30,,,departed
12951,2026-08-18,48,BIM,Bilimora Jn,2026-08-18T19:12:00+05:30,,,2026-08-18T19:12:00+05:30,,,departed
12951,2026-08-18,49,AML,Amalsad,2026-08-18T19:16:00+05:30,,,2026-08-18T19:16:00+05:30,,,departed
12951,2026-08-18,50,ACL,Ancheli,2026-08-18T19:18:00+05:30,,,2026-08-18T19:18:00+05:30,,,departed
12951,2026-08-18,51,VDH,Vedchha,2026-08-18T19:20:00+05:30,,,2026-08-18T19:20:00+05:30,,,departed
12951,2026-08-18,52,HXR,Hansapore,2026-08-18T19:22:00+05:30,,,2026-08-18T19:22:00+05:30,,,departed
12951,2026-08-18,53,GNST,Gandhismriti,2026-08-18T19:23:00+05:30,,,2026-08-18T19:23:00+05:30,,,departed
12951,2026-08-18,54,NVS,Navsari,2026-08-18T19:25:00+05:30,,,2026-08-18T19:25:00+05:30,,,departed
12951,2026-08-18,55,MRL,Maroli,2026-08-18T19:30:00+05:30,,,2026-08-18T19:30:00+05:30,,,departed
12951,2026-08-18,56,SCH,Sachin,2026-08-18T19:34:00+05:30,,,2026-08-18T19:34:00+05:30,,,departed
12951,2026-08-18,57,BHET,Bhestan,2026-08-18T19:37:00+05:30,,,2026-08-18T19:37:00+05:30,,,departed
12951,2026-08-18,58,UDN,Udhna Jn,2026-08-18T19:41:00+05:30,,,2026-08-18T19:41:00+05:30,,,departed
12951,2026-08-18,59,ST,Surat,2026-08-18T19:43:00+05:30,2026-08-18T19:50:43+05:30,6.0,2026-08-18T19:48:00+05:30,2026-08-18T19:55:14+05:30,9.0,departed
12951,2026-08-18,60,URN,Utran,2026-08-18T19:50:00+05:30,,,2026-08-18T19:50:00+05:30,,,departed
12951,2026-08-18,61,KSE,Kosad,2026-08-18T19:52:00+05:30,,,2026-08-18T19:52:00+05:30,,,departed
12951,2026-08-18,62,GTX,Gothangam,2026-08-18T19:54:00+05:30,,,2026-08-18T19:54:00+05:30,,,departed
12951,2026-08-18,63,SYN,Sayan,2026-08-18T19:56:00+05:30,,,2026-08-18T19:56:00+05:30,,,departed
12951,2026-08-18,64,KDSD,Kudsad,2026-08-18T20:00:00+05:30,,,2026-08-18T20:00:00+05:30,,,departed
12951,2026-08-18,65,KIM,Kim,2026-08-18T20:02:00+05:30,,,2026-08-18T20:02:00+05:30,,,departed
12951,2026-08-18,66,KSB,Kosamba Jn,2026-08-18T20:07:00+05:30,,,2026-08-18T20:07:00+05:30,,,departed
12951,2026-08-18,67,HAT,Hathuran,2026-08-18T20:09:00+05:30,,,2026-08-18T20:09:00+05:30,,,departed
12951,2026-08-18,68,PAO,Panoli,2026-08-18T20:12:00+05:30,,,2026-08-18T20:12:00+05:30,,,departed
12951,2026-08-18,69,SNJL,Sanjali,2026-08-18T20:15:00+05:30,,,2026-08-18T20:15:00+05:30,,,departed
12951,2026-08-18,70,AKV,Ankleshwar Jn,2026-08-18T20:18:00+05:30,,,2026-08-18T20:18:00+05:30,,,departed
12951,2026-08-18,71,BH,Bharuch Jn,2026-08-18T20:24:00+05:30,,,2026-08-18T20:24:00+05:30,,,departed
12951,2026-08-18,72,CVJ,Chavaj,2026-08-18T20:27:00+05:30,,,2026-08-18T20:27:00+05:30,,,departed
12951,2026-08-18,73,NIU,Nabipur,2026-08-18T20:31:00+05:30,,,2026-08-18T20:31:00+05:30,,,departed
12951,2026-08-18,74,VRE,Varediya,2026-08-18T20:35:00+05:30,,,2026-08-18T20:35:00+05:30,,,departed
12951,2026-08-18,75,PLJ,Palej,2026-08-18T20:39:00+05:30,,,2026-08-18T20:39:00+05:30,,,departed
12951,2026-08-18,76,LKD,Lakodra,2026-08-18T20:43:00+05:30,,,2026-08-18T20:43:00+05:30,,,departed
12951,2026-08-18,77,MYG,Miyagam Karjan Jn,2026-08-18T20:48:00+05:30,,,2026-08-18T20:48:00+05:30,,,departed
12951,2026-08-18,78,KSPR,Kashipura Sarar,2026-08-18T20:53:00+05:30,,,2026-08-18T20:53:00+05:30,,,departed
12951,2026-08-18,79,ITA,Itola,2026-08-18T20:55:00+05:30,,,2026-08-18T20:55:00+05:30,,,departed
12951,2026-08-18,80,VRM,Varnama,2026-08-18T20:58:00+05:30,,,2026-08-18T20:58:00+05:30,,,departed
12951,2026-08-18,81,MPR,Makarpura,2026-08-18T21:01:00+05:30,,,2026-08-18T21:01:00+05:30,,,departed
12951,2026-08-18,82,VS,Vishvamitri Jn,2026-08-18T21:04:00+05:30,,,2026-08-18T21:04:00+05:30,,,departed
12951,2026-08-18,83,BRC,Vadodara Jn,2026-08-18T21:06:00+05:30,2026-08-18T21:19:00+05:30,14.0,2026-08-18T21:16:00+05:30,2026-08-18T21:29:29+05:30,16.0,departed
12951,2026-08-18,84,CYI,Chhayapuri,2026-08-18T21:22:00+05:30,,,2026-08-18T21:22:00+05:30,,,departed
12951,2026-08-18,85,PIO,Pilol,2026-08-18T21:26:00+05:30,,,2026-08-18T21:26:00+05:30,,,departed
12951,2026-08-18,86,AIR,Alindra Road,2026-08-18T21:31:00+05:30,,,2026-08-18T21:31:00+05:30,,,departed
12951,2026-08-18,87,SMLA,Samlaya Jn,2026-08-18T21:35:00+05:30,,,2026-08-18T21:35:00+05:30,,,departed
12951,2026-08-18,88,LAN,Lotana,2026-08-18T21:39:00+05:30,,,2026-08-18T21:39:00+05:30,,,departed
12951,2026-08-18,89,CPN,Champaner Road Jn,2026-08-18T21:44:00+05:30,,,2026-08-18T21:44:00+05:30,,,departed
12951,2026-08-18,90,BKRL,Bakrol,2026-08-18T21:48:00+05:30,,,2026-08-18T21:48:00+05:30,,,departed
12951,2026-08-18,91,DRL,Derol,2026-08-18T21:53:00+05:30,,,2026-08-18T21:53:00+05:30,,,departed
12951,2026-08-18,92,KRSA,Kharsaliya,2026-08-18T22:02:00+05:30,,,2026-08-18T22:02:00+05:30,,,departed
12951,2026-08-18,93,GDA,Godhra Jn,2026-08-18T22:10:00+05:30,,,2026-08-18T22:10:00+05:30,,,departed
12951,2026-08-18,94,KIZ,Kansudhi,2026-08-18T22:13:00+05:30,,,2026-08-18T22:13:00+05:30,,,departed
12951,2026-08-18,95,CCL,Chanchelav,2026-08-18T22:18:00+05:30,,,2026-08-18T22:18:00+05:30,,,departed
12951,2026-08-18,96,SAT,Sant Road,2026-08-18T22:24:00+05:30,,,2026-08-18T22:24:00+05:30,,,departed
12951,2026-08-18,97,PPD,Piplod Jn,2026-08-18T22:33:00+05:30,,,2026-08-18T22:33:00+05:30,,,departed
12951,2026-08-18,98,LMK,Limkheda,2026-08-18T22:39:00+05:30,,,2026-08-18T22:39:00+05:30,,,departed
12951,2026-08-18,99,MAM,Mangal Mahudi,2026-08-18T22:46:00+05:30,,,2026-08-18T22:46:00+05:30,,,departed
12951,2026-08-18,100,USRA,Usra,2026-08-18T22:50:00+05:30,,,2026-08-18T22:50:00+05:30,,,departed
12951,2026-08-18,101,JKT,Jekot,2026-08-18T22:55:00+05:30,,,2026-08-18T22:55:00+05:30,,,departed
12951,2026-08-18,102,RET,Rentiya,2026-08-18T22:59:00+05:30,,,2026-08-18T22:59:00+05:30,,,departed
12951,2026-08-18,103,DHD,Dahod,2026-08-18T23:03:00+05:30,,,2026-08-18T23:03:00+05:30,,,departed
12951,2026-08-18,104,DHMA,Dhamarda,2026-08-18T23:07:00+05:30,,,2026-08-18T23:07:00+05:30,,,departed
12951,2026-08-18,105,BIO,Bordi,2026-08-18T23:10:00+05:30,,,2026-08-18T23:10:00+05:30,,,departed
12951,2026-08-18,106,ANAS,Anas,2026-08-18T23:16:00+05:30,,,2026-08-18T23:16:00+05:30,,,departed
12951,2026-08-18,107,NRH,Nahargarh,2026-08-18T23:22:00+05:30,,,2026-08-18T23:22:00+05:30,,,departed
12951,2026-08-18,108,MGN,Meghnagar,2026-08-18T23:27:00+05:30,,,2026-08-18T23:27:00+05:30,,,departed
12951,2026-08-18,109,THDR,Thandla Road,2026-08-18T23:33:00+05:30,,,2026-08-18T23:33:00+05:30,,,departed
12951,2026-08-18,110,BJG,Bajranggarh,2026-08-18T23:38:00+05:30,,,2026-08-18T23:38:00+05:30,,,departed
12951,2026-08-18,111,PCN,Panch Piplia,2026-08-18T23:43:00+05:30,,,2026-08-18T23:43:00+05:30,,,departed
12951,2026-08-18,112,AGR,Amargarh,2026-08-18T23:49:00+05:30,,,2026-08-18T23:49:00+05:30,,,departed
12951,2026-08-18,113,BMI,Bamnia,2026-08-18T23:52:00+05:30,,,2026-08-18T23:52:00+05:30,,,departed
12951,2026-08-18,114,BOG,Bhairongarh,2026-08-18T23:57:00+05:30,,,2026-08-18T23:57:00+05:30,,,departed
12951,2026-08-18,115,RTI,Raoti,2026-08-19T00:05:00+05:30,,,2026-08-19T00:05:00+05:30,,,departed
12951,2026-08-18,116,BILD,Bildi,2026-08-19T00:11:00+05:30,,,2026-08-19T00:11:00+05:30,,,departed
12951,2026-08-18,117,MRN,Morwani,2026-08-19T00:17:00+05:30,,,2026-08-19T00:17:00+05:30,,,departed
12951,2026-08-18,118,DRRN,Dr. Radhakrishna Nagar,2026-08-19T00:21:00+05:30,,,2026-08-19T00:21:00+05:30,,,departed
12951,2026-08-18,119,RTM,Ratlam Jn,2026-08-19T00:25:00+05:30,2026-08-19T00:29:30+05:30,3.0,2026-08-19T00:28:00+05:30,2026-08-19T00:39:12+05:30,10.0,departed
12951,2026-08-18,120,BOD,Bangrod,2026-08-19T00:37:00+05:30,,,2026-08-19T00:37:00+05:30,,,departed
12951,2026-08-18,121,RNH,Runkhera,2026-08-19T00:45:00+05:30,,,2026-08-19T00:45:00+05:30,,,departed
12951,2026-08-18,122,KUH,Khachrod,2026-08-19T00:55:00+05:30,,,2026-08-19T00:55:00+05:30,,,departed
12951,2026-08-18,123,BRNA,Berawanya,2026-08-19T01:00:00+05:30,,,2026-08-19T01:00:00+05:30,,,departed
12951,2026-08-18,124,NAD,Nagda Jn,2026-08-19T01:08:00+05:30,2026-08-19T01:11:00+05:30,1.0,2026-08-19T01:10:00+05:30,2026-08-19T01:13:58+05:30,6.0,departed
12951,2026-08-18,125,RLK,Rohal Khurd,2026-08-19T01:16:00+05:30,,,2026-08-19T01:16:00+05:30,,,departed
12951,2026-08-18,126,MEP,Mahidpur Road,2026-08-19T01:19:00+05:30,,,2026-08-19T01:19:00+05:30,,,departed
12951,2026-08-18,127,LNR,Luni Richha,2026-08-19T01:25:00+05:30,,,2026-08-19T01:25:00+05:30,,,departed
12951,2026-08-18,128,VMA,Vikramgarh Alot,2026-08-19T01:32:00+05:30,,,2026-08-19T01:32:00+05:30,,,departed
12951,2026-08-18,129,THUR,Thuria,2026-08-19T01:37:00+05:30,,,2026-08-19T01:37:00+05:30,,,departed
12951,2026-08-18,130,TLZ,Talavli,2026-08-19T01:42:00+05:30,,,2026-08-19T01:42:00+05:30,,,departed
12951,2026-08-18,131,CMU,Chaumahla,2026-08-19T01:45:00+05:30,,,2026-08-19T01:45:00+05:30,,,departed
12951,2026-08-18,132,NKH,Nathukheri,2026-08-19T01:50:00+05:30,,,2026-08-19T01:50:00+05:30,,,departed
12951,2026-08-18,133,SVA,Suwasra,2026-08-19T01:53:00+05:30,,,2026-08-19T01:53:00+05:30,,,departed
12951,2026-08-18,134,HNU,Hanspura,2026-08-19T01:57:00+05:30,,,2026-08-19T01:57:00+05:30,,,departed
12951,2026-08-18,135,SGZ,Shamgarh,2026-08-19T02:01:00+05:30,,,2026-08-19T02:01:00+05:30,,,departed
12951,2026-08-18,136,GOH,Garot,2026-08-19T02:07:00+05:30,,,2026-08-19T02:07:00+05:30,,,departed
12951,2026-08-18,137,KRLS,Kurlasi,2026-08-19T02:12:00+05:30,,,2026-08-19T02:12:00+05:30,,,departed
12951,2026-08-18,138,BWM,Bhawani Mandi,2026-08-19T02:19:00+05:30,,,2026-08-19T02:19:00+05:30,,,departed
12951,2026-08-18,139,DKRA,Dhuankheri,2026-08-19T02:25:00+05:30,,,2026-08-19T02:25:00+05:30,,,departed
12951,2026-08-18,140,JHW,Jhalawar Road,2026-08-19T02:28:00+05:30,,,2026-08-19T02:28:00+05:30,,,departed
12951,2026-08-18,141,RMA,Ramganj Mandi,2026-08-19T02:35:00+05:30,,,2026-08-19T02:35:00+05:30,,,departed
12951,2026-08-18,142,MKX,Morak,2026-08-19T02:41:00+05:30,,,2026-08-19T02:41:00+05:30,,,departed
12951,2026-08-18,143,KIW,Kanwalpura,2026-08-19T02:44:00+05:30,,,2026-08-19T02:44:00+05:30,,,departed
12951,2026-08-18,144,DARA,Dara,2026-08-19T02:48:00+05:30,,,2026-08-19T02:48:00+05:30,,,departed
12951,2026-08-18,145,RDT,Ravtha Road,2026-08-19T02:56:00+05:30,,,2026-08-19T02:56:00+05:30,,,departed
12951,2026-08-18,146,DKQ,Dhani-Kasar,2026-08-19T02:59:00+05:30,,,2026-08-19T02:59:00+05:30,,,departed
12951,2026-08-18,147,ALNI,Alniya,2026-08-19T03:02:00+05:30,,,2026-08-19T03:02:00+05:30,,,departed
12951,2026-08-18,148,DDV,Dadhdevi,2026-08-19T03:06:00+05:30,,,2026-08-19T03:06:00+05:30,,,departed
12951,2026-08-18,149,DKNT,Dakaniya Talav,2026-08-19T03:10:00+05:30,,,2026-08-19T03:10:00+05:30,,,departed
12951,2026-08-18,150,KTSC,Kota South Cabin,2026-08-19T03:13:00+05:30,,,2026-08-19T03:13:00+05:30,,,departed
12951,2026-08-18,151,KOTA,Kota Jn,2026-08-19T03:15:00+05:30,2026-08-19T03:22:16+05:30,6.0,2026-08-19T03:20:00+05:30,,,departed
12951,2026-08-18,152,GQL,Gurla Jn,2026-08-19T03:24:00+05:30,,,2026-08-19T03:24:00+05:30,,,departed
12951,2026-08-18,153,KPTN,Keshorai. Patan,2026-08-19T03:29:00+05:30,,,2026-08-19T03:29:00+05:30,,,departed
12951,2026-08-18,154,ARE,Arnetha,2026-08-19T03:36:00+05:30,,,2026-08-19T03:36:00+05:30,,,departed
12951,2026-08-18,155,KPZ,Kapren,2026-08-19T03:42:00+05:30,,,2026-08-19T03:42:00+05:30,,,departed
12951,2026-08-18,156,GKB,Ghat-ka-Varana,2026-08-19T03:49:00+05:30,,,2026-08-19T03:49:00+05:30,,,departed
12951,2026-08-18,157,LBN,Laban,2026-08-19T03:55:00+05:30,,,2026-08-19T03:55:00+05:30,,,departed
12951,2026-08-18,158,LKE,Lakheri,2026-08-19T04:00:00+05:30,,,2026-08-19T04:00:00+05:30,,,departed
12951,2026-08-18,159,IDG,Indragarh Sumerganj Mandi,2026-08-19T04:08:00+05:30,,,2026-08-19T04:08:00+05:30,,,departed
12951,2026-08-18,160,AMLI,Amli,2026-08-19T04:17:00+05:30,,,2026-08-19T04:17:00+05:30,,,departed
12951,2026-08-18,161,RWJ,Rawanjna Dungar,2026-08-19T04:22:00+05:30,,,2026-08-19T04:22:00+05:30,,,departed
12951,2026-08-18,162,KTA,Kushtala,2026-08-19T04:27:00+05:30,,,2026-08-19T04:27:00+05:30,,,departed
12951,2026-08-18,163,SWM,Sawai Madhopur Jn,2026-08-19T04:32:00+05:30,,,2026-08-19T04:32:00+05:30,,,departed
12951,2026-08-18,164,RNT,Ranthambhor,2026-08-19T04:39:00+05:30,,,2026-08-19T04:39:00+05:30,,,departed
12951,2026-08-18,165,MXL,Mokholi,2026-08-19T04:45:00+05:30,,,2026-08-19T04:45:00+05:30,,,departed
12951,2026-08-18,166,MLZ,Malarna,2026-08-19T04:52:00+05:30,,,2026-08-19T04:52:00+05:30,,,departed
12951,2026-08-18,167,NMD,Nimoda,2026-08-19T04:57:00+05:30,,,2026-08-19T04:57:00+05:30,,,departed
12951,2026-08-18,168,NNW,Narayanpur Tatwara,2026-08-19T05:04:00+05:30,,,2026-08-19T05:04:00+05:30,,,departed
12951,2026-08-18,169,LRU,Lalpur Umri,2026-08-19T05:11:00+05:30,,,2026-08-19T05:11:00+05:30,,,departed
12951,2026-08-18,170,GGC,Gangapur City Jn,2026-08-19T05:15:00+05:30,,,2026-08-19T05:15:00+05:30,,,departed
12951,2026-08-18,171,COO,Chhoti Odai,2026-08-19T05:24:00+05:30,,,2026-08-19T05:24:00+05:30,,,departed
12951,2026-08-18,172,PDZ,Piloda,2026-08-19T05:29:00+05:30,,,2026-08-19T05:29:00+05:30,,,departed
12951,2026-08-18,173,KNDP,Khandip,2026-08-19T05:33:00+05:30,,,2026-08-19T05:33:00+05:30,,,departed
12951,2026-08-18,174,SMBJ,Shri Mahabirji,2026-08-19T05:38:00+05:30,,,2026-08-19T05:38:00+05:30,,,departed
12951,2026-08-18,175,SKDM,Sikroda Mina,2026-08-19T05:42:00+05:30,,,2026-08-19T05:42:00+05:30,,,departed
12951,2026-08-18,176,HAN,Hindaun City,2026-08-19T05:45:00+05:30,,,2026-08-19T05:45:00+05:30,,,departed
12951,2026-08-18,177,DNHK,Dhindhora-Hukmikheda,2026-08-19T05:50:00+05:30,,,2026-08-19T05:50:00+05:30,,,departed
12951,2026-08-18,178,FSP,Fateh Singhpura,2026-08-19T05:54:00+05:30,,,2026-08-19T05:54:00+05:30,,,departed
12951,2026-08-18,179,DY,Dumariya,2026-08-19T06:01:00+05:30,,,2026-08-19T06:01:00+05:30,,,departed
12951,2026-08-18,180,BXN,Bayana Jn,2026-08-19T06:07:00+05:30,,,2026-08-19T06:07:00+05:30,,,departed
12951,2026-08-18,181,SABD,Salabad,2026-08-19T06:12:00+05:30,,,2026-08-19T06:12:00+05:30,,,departed
12951,2026-08-18,182,KEV,Kela Devi,2026-08-19T06:15:00+05:30,,,2026-08-19T06:15:00+05:30,,,departed
12951,2026-08-18,183,PNGR,Pingora,2026-08-19T06:21:00+05:30,,,2026-08-19T06:21:00+05:30,,,departed
12951,2026-08-18,184,JCU,Jaicholi,2026-08-19T06:24:00+05:30,,,2026-08-19T06:24:00+05:30,,,departed
12951,2026-08-18,185,SWAR,Sewar,2026-08-19T06:28:00+05:30,,,2026-08-19T06:28:00+05:30,,,departed
12951,2026-08-18,186,BTE,Bharatpur,2026-08-19T06:35:00+05:30,,,2026-08-19T06:35:00+05:30,,,departed
12951,2026-08-18,187,DUM,Dharmui-Jaghina,2026-08-19T06:40:00+05:30,,,2026-08-19T06:40:00+05:30,,,departed
12951,2026-08-18,188,RKR,Ranikund Rarah,2026-08-19T06:43:00+05:30,,,2026-08-19T06:43:00+05:30,,,departed
12951,2026-08-18,189,JJA,Jajan Patti,2026-08-19T06:46:00+05:30,,,2026-08-19T06:46:00+05:30,,,departed
12951,2026-08-18,190,CRG,Churaman Nagri,2026-08-19T06:50:00+05:30,,,2026-08-19T06:50:00+05:30,,,departed
12951,2026-08-18,191,MSRP,Murhesi Rampur,2026-08-19T06:52:00+05:30,,,2026-08-19T06:52:00+05:30,,,departed
12951,2026-08-18,192,MTJ,Mathura Jn,2026-08-19T06:57:00+05:30,,,2026-08-19T06:57:00+05:30,,,departed
12951,2026-08-18,193,BTSR,Bhuteshwar,2026-08-19T06:59:00+05:30,,,2026-08-19T06:59:00+05:30,,,departed
12951,2026-08-18,194,VRBD,Vrindaban Road,2026-08-19T07:04:00+05:30,,,2026-08-19T07:04:00+05:30,,,departed
12951,2026-08-18,195,AJH,Ajhai,2026-08-19T07:11:00+05:30,,,2026-08-19T07:11:00+05:30,,,departed
12951,2026-08-18,196,CHJ,Chata,2026-08-19T07:18:00+05:30,,,2026-08-19T07:18:00+05:30,,,departed
12951,2026-08-18,197,KSV,Kosi Kalan,2026-08-19T07:25:00+05:30,,,2026-08-19T07:25:00+05:30,,,departed
12951,2026-08-18,198,HDL,Hodal,2026-08-19T07:33:00+05:30,,,2026-08-19T07:33:00+05:30,,,departed
12951,2026-08-18,199,BNCR,Banchari,2026-08-19T07:38:00+05:30,,,2026-08-19T07:38:00+05:30,,,departed
12951,2026-08-18,200,SHLK,Sholaka,2026-08-19T07:40:00+05:30,,,2026-08-19T07:40:00+05:30,,,departed
12951,2026-08-18,201,RDE,Rundhi,2026-08-19T07:47:00+05:30,,,2026-08-19T07:47:00+05:30,,,departed
12951,2026-08-18,202,PWL,Palwal,2026-08-19T07:54:00+05:30,,,2026-08-19T07:54:00+05:30,,,departed
12951,2026-08-18,203,AST,Asaoti,2026-08-19T08:01:00+05:30,,,2026-08-19T08:01:00+05:30,,,departed
12951,2026-08-18,204,BVH,Ballabgarh,2026-08-19T08:08:00+05:30,,,2026-08-19T08:08:00+05:30,,,departed
12951,2026-08-18,205,FDN,Faridabad New Town,2026-08-19T08:11:00+05:30,,,2026-08-19T08:11:00+05:30,,,departed
12951,2026-08-18,206,FDB,Faridabad,2026-08-19T08:13:00+05:30,,,2026-08-19T08:13:00+05:30,,,departed
12951,2026-08-18,207,TKDC,Tuglakabad Jn Block,2026-08-19T08:16:00+05:30,,,2026-08-19T08:16:00+05:30,,,departed
12951,2026-08-18,208,TKD,Tugalakabad,2026-08-19T08:20:00+05:30,,,2026-08-19T08:20:00+05:30,,,departed
12951,2026-08-18,209,OKA,Okhla,2026-08-19T08:25:00+05:30,,,2026-08-19T08:25:00+05:30,,,departed
12951,2026-08-18,210,NZM,Hazrat Nizamuddin Jn,2026-08-19T08:27:00+05:30,,,2026-08-19T08:27:00+05:30,,,departed
12951,2026-08-18,211,PGMD,Pragati Maidan,2026-08-19T08:29:00+05:30,,,2026-08-19T08:29:00+05:30,,,departed
12951,2026-08-18,212,TKJ,Tilak Bridge,2026-08-19T08:30:00+05:30,,,2026-08-19T08:30:00+05:30,,,departed
12951,2026-08-18,213,CSB,Shivaji Bridge,2026-08-19T08:31:00+05:30,,,2026-08-19T08:31:00+05:30,,,departed
12951,2026-08-18,214,NDLS,New Delhi,2026-08-19T08:32:00+05:30,2026-08-19T08:16:58+05:30,-16.0,,,,at-station
12951,2026-08-19,1,MMCT,Mumbai Central,,,,2026-08-19T17:00:00+05:30,,,departed
12951,2026-08-19,2,MX,Mumbai (Mahalakshmi),2026-08-19T17:01:00+05:30,,,2026-08-19T17:01:00+05:30,,,departed
12951,2026-08-19,3,PL,Mumbai (lower Parel),2026-08-19T17:02:00+05:30,,,2026-08-19T17:02:00+05:30,,,departed
12951,2026-08-19,4,PBHD,Prabhadevi,2026-08-19T17:03:00+05:30,,,2026-08-19T17:03:00+05:30,,,departed
12951,2026-08-19,5,PR,Parel,2026-08-19T17:03:00+05:30,,,2026-08-19T17:03:00+05:30,,,departed
12951,2026-08-19,6,DR,Dadar,2026-08-19T17:04:00+05:30,,,2026-08-19T17:04:00+05:30,,,departed
12951,2026-08-19,7,MRU,Mumbai (matunga Road),2026-08-19T17:05:00+05:30,,,2026-08-19T17:05:00+05:30,,,departed
12951,2026-08-19,8,MM,Mumbai (Mahim) Jn,2026-08-19T17:06:00+05:30,,,2026-08-19T17:06:00+05:30,,,departed
12951,2026-08-19,9,BA,Bandra Jn,2026-08-19T17:07:00+05:30,,,2026-08-19T17:07:00+05:30,,,departed
12951,2026-08-19,10,KHAR,Khar Road,2026-08-19T17:08:00+05:30,,,2026-08-19T17:08:00+05:30,,,departed
12951,2026-08-19,11,STC,Santa Cruz,2026-08-19T17:09:00+05:30,,,2026-08-19T17:09:00+05:30,,,departed
12951,2026-08-19,12,VLP,Ville Parle,2026-08-19T17:10:00+05:30,,,2026-08-19T17:10:00+05:30,,,departed
12951,2026-08-19,13,ADH,Andheri,2026-08-19T17:12:00+05:30,,,2026-08-19T17:12:00+05:30,,,departed
12951,2026-08-19,14,JOS,Jogeshwari,2026-08-19T17:13:00+05:30,,,2026-08-19T17:13:00+05:30,,,departed
12951,2026-08-19,15,GMN,Goregaon,2026-08-19T17:15:00+05:30,,,2026-08-19T17:15:00+05:30,,,departed
12951,2026-08-19,16,MDD,Malad,2026-08-19T17:17:00+05:30,,,2026-08-19T17:17:00+05:30,,,departed
12951,2026-08-19,17,KILE,Kandivli,2026-08-19T17:18:00+05:30,,,2026-08-19T17:18:00+05:30,,,departed
12951,2026-08-19,18,BVI,Borivali,2026-08-19T17:20:00+05:30,2026-08-19T17:32:35+05:30,11.0,2026-08-19T17:22:00+05:30,2026-08-19T17:35:58+05:30,15.0,departed
12951,2026-08-19,19,DIC,Dahisar,2026-08-19T17:23:00+05:30,,,2026-08-19T17:23:00+05:30,,,departed
12951,2026-08-19,20,MIRA,Mira Road,2026-08-19T17:26:00+05:30,,,2026-08-19T17:26:00+05:30,,,departed
12951,2026-08-19,21,BYR,Bhayandar,2026-08-19T17:27:00+05:30,,,2026-08-19T17:27:00+05:30,,,departed
12951,2026-08-19,22,NIG,Naigaon,2026-08-19T17:30:00+05:30,,,2026-08-19T17:30:00+05:30,,,departed
